review,sentiment
"went see movie ( actually went see Family Portraits , contains Cutting Moments + 2 short film Douglas Buck ) Mar del Plata festival ( Argentina ) ... ' watch ! cover eye 1st half Cutting Moments take peek every while. time , stomach upside felt light headed. leave cinema minute 2nd short begun ( BTW , course one left room ) . WAAAAY violent disgusting ! impressed many brave people actually loved it. ' get love kind movie ! shocking bloody horrible image saw got really stuck head like two day ! ! also try analyze story ( boyfriend see whole thing told ) ' think make sense. mean , amount violence stuff , make sense try shock people. ' good enough reason , think. ' absolutely nothing movie say "" Well , least ' x ' thing good "" . well , guess never understand kind film .",negative
"well-made run-of-the-mill movie tragic ending. Pluses : way story move - begin Soorya struggling live followed long flashback ' there. Music. disinterested look life policemen. Minuses : violence gore , guess add realistic effects. Still , people ' head chopped sent box sack could avoided.<br / ><br / >No complaint - 7/10",positive
"' understand positive comment made film. cheap nasty level cannot understand ever got made.<br / ><br / >Cartoon character abound - Sue ' foul-mouthed , alcoholic , layabout , Irish father prime example. None character remotely sympathetic - except , briefly , Sue ' Asian boyfriend even turn capable domestic violence ! desperately unattractive , ' idea either Rita and/or Sue would throw consummate creep like Bob - given , expected care happens ? many review keep carping "" realistic "" is. true , sad reflection society reason put film.<br / ><br / >I ' like film .",negative
Steven done hit new low. weird since Steven ' last film shadow man directed director trash. Shadow man good diabolically bad bad ' even funny Steven hardly movie feel like cameo appearance film dubbed half time anyway. action well let ' say wizard oz action trash hardly action film finally arrive boring depressing badly shot called action scenes. Seagal hardly kill anyone unlike film go one man army ie siege 1 2 exit wounds. plot confusing many plot hole ' make scene sometimes. flight fury better good shame wasted 5 pound garbage 0 ten better luck next time,negative
"call-girl witness murder becomes killer ' next target. Director Brian De Palma really pretentious roll : camera swoop around corner museum ( lingering long time painting ape ) , divvy split screen arty purpose , practically give away plot sequence ( split screen ) two character watching TV program transsexual , stage ( first ) finale thunderous rainstorm. "" Dressed Kill "" exhausting , primarily asks u swallow much give back nothing substantial. Much acting ( exception young Keith Gordon ) mediocre ( second ) finale rip-off De Palma ' "" Carrie "" -- mention "" Psycho "" . explanation dirty deed play like spoof Hitchcock , homage. Stylish steely cold way , end result distinctly half-baked. ** ****",negative
"*Flat SPOILERS* <br / ><br / >Five med student , Nelson ( Kiefer Sutherland ) , David Labraccio ( Kevin Bacon ) , Rachel Mannus ( Julia Roberts ) , Joe Hurley ( William Baldwin ) &amp; Randy Steckle ( Oliver Platt ) decide attempt experiment ; dying exactly 5 minute ( maximum amount time somebody risk brain damage ) .<br / ><br / >Almost everyone experiment , Randy lone exception , begin unwelcome visitor ; David see little black girl shouting crude insult , Joe see woman sex ( videotaped ) asking TV Screen , Rachel relives father ' suicide Nelson face little boy murderous intentions.<br / ><br / >Why ? get rid ? tense interesting movie , set hallucinated city Gothic Med School , quite experience , story character , played then-budding star Kiefer Sutherland , Julia Roberts , Oliver Platt , Kevin Bacon William Baldwin.<br / ><br / >The director Joel Schumacher , already worked Sutherland ' Lost Boys ' , second cooperation even better first.<br / ><br / >A must psychological-thriller-horror bud metaphor lover ( story forgiveness righting past wrong ) , one minor classic ' 80 get respect even today , like mention Rebecca Gayheart ' Scream 2 ' Tru Calling episode used movie ' premise.<br / ><br / >Flatliners : 9/10 .",positive
"One favorite show back ' 70s. recall went air Friday ( possibly Saturday ) night Nine Network ( ? ) Australia. Darren McGavin Simon Oakland great together.<br / ><br / >Each episode usually reached climax Kolchack engage hand hand combat sort supernatural opponent. credit , writer made concerted effort get away usual round vampire ghost much possible.<br / ><br / >I remember one episode adversary spirit ancient Indian Chief which/who ' came back ' massive electrical current started kill people city hospital. final showdown saw Kolchack trying short circuit ' power beast ' amidst explosion spark billowing flames. Oh well .... time interesting idea.<br / ><br / >McGavin always packed lot energy enthusiasm role one best.<br / ><br / >Definitely deserves place TV ' "" Hall Fame "" . quote Tony Vincenzo .... ' Kolchack ' ... , case Hall Fame , ' ' !",positive
"think summary say all. MTV-ish answer classic Candid Camera TV show feature Gen X ( Gen ) type putting false chopper wearing various hat wig glass , setting people fairly outlandish although often interesting situations. Example : Kennedy guy invite parent "" wedding. "" Kennedy bride , done full bridal gown long wig. "" joke "" parent immediately understand son marrying man claim longer "" bit pieces. "" Problem , schtick go way long , obviously fill time. Kennedy funny dead cod lying sun. Candid Camera would run three four scenario time took Kennedy get one , running around , constantly asking "" look fat ? "" recognize show made me. made 12-year-old pinhead think JACKASS height comedy today. let laugh. Thank God show short-lived .",negative
"Frownland like one intensely embarrassing situation end laughing loud exactly wrong time ; moment realize ' laughing , ' already reached pinnacle voice resoundness ; look around ghostly white face gaping wide-open mouth glazen eye , feel piercing ache beginning pit stomach suddenly rushing throat ... well , get point.<br / ><br / >But unpleasantness punch face , Frownland , really remarkable piece work , viewing inarticulate mess main character pathetic trouble mishap , make want scratch eye time , feel sickenly sorry him.<br / ><br / >It would lot easier simply walk Ronald Bronstein ' film , insane reason , felt unwavering determination stay course experience grainy irritation film offer. someone set fire , typically want put : Stop ! Drop ! Roll ! film , want watch flame slowly engulf entire body. endure pain -- perhaps spite , unknown masochistic curiosity ' even begin attempt explain.<br / ><br / >Unfortunately , mainstream cinema never let film come theater near you. get chance catch , prepare : bring doggie bag .",positive
"saw movie surfing infomercial late-night 80 ' sitcom tv one night 2 morning. must say , ' expect much , ' get much. Although Rose McGowan hot , performance performance rest cast Oscar-worthy , say least. movie ups down , nice couple twist end , honesty awful. even typical slasher movie. gore , sex , nudity , real violence. bad acting. ' give 3 10 .",negative
"first saw film 8 year old TV UK ( called "" Laupta : Flying Island "" ) . absolutely loved , heartbroken repeated later missed it. enchanted story character , haunting beautiful music. would original English dubbed version saw - sometimes erroneously referred "" Streamline Dub "" ( dub actually Ghibli distributed Streamline ) sadly unavailable except part ridiculously expensive laser disc box-set.<br / ><br / >Unfortunately feel release partly spoiled Disney. voice acting OK dialogue ' raw energy "" streamline "" dub original Japanese , think James Van Der Beek sound old play lead. made pointless alteration , changing main character ' name "" Pazu "" "" Patzu "" , added dialogue. worst feel ruined many scene intrusive music - opening scene airship example originally silent spoiled thanks Disney ' moronic requirement music playing whenever anyone speaking , find annoying many Disney films.<br / ><br / >This film still blow away recent animated film , cannot recommend highly enough. plot simple yet captivating film show flair sadly missing modern mass-market , homogenized animation .",positive
